paper_name,data_description,natural_language_query,answer,method,data_files,domain,treatment,outcome,control_variables,running_var,temporal_var,state_var,mediator,instrument_var,publication_year,std_error,is_significant,interaction_var
Synthetic Dataset,"This dataset was compiled by a regional health authority conducting a study to examine the impact of a health coaching program on cardiovascular risk among adults. The study invited a randomly selected group of patients from primary care clinics to participate in personalized health coaching, aiming to improve lifestyle factors and, ultimately, blood pressure control. Data was collected on each patient's age, body mass index (BMI), diabetes diagnosis (binary: 1 = diagnosed, 0 = not diagnosed), and smoking status (binary: 1 = currently smokes, 0 = does not smoke). The variable 'received_health_coaching_invite' indicates whether the patient was invited to join the program (binary), while 'attended_health_coaching' records participation (binary). The main outcome, 'systolic_blood_pressure', is the patient's systolic blood pressure measured at their follow-up appointment.",Can health coaching programs improve patients' blood pressure control?,9.203920976,iv,iv_encouragement_data_1.csv,healthcare,attended_health_coaching,systolic_blood_pressure,"age_years, bmi, has_diabetes, is_smoker",,,,,received_health_coaching_invite,2025,,,
Synthetic Dataset,"This dataset was collected by a large urban school district examining the impact of a new college readiness program for high school juniors. In a randomized controlled trial, eligible students were either invited to participate in the program or not, with invitations serving as encouragement to join. The aim was to study whether offering and attending this support program would improve academic outcomes, particularly final exam scores. The data includes background information on students (such as their primary caregiver's education in years, baseline GPA, low-income status, and English language learner status), whether they were invited and whether they participated in the program, and their end-of-year final exam score. Parent education years and baseline GPA are variables, while low income status, English language learner, invitation, and participation are binary (1 = yes, 0 = no). The final exam score represents standardized performance.",What is the relationship between college readiness programs and exam performance?,8.599830412,iv,iv_encouragement_data_25.csv,education,participated_in_college_readiness_program,final_exam_score,"parent_education_years, baseline_gpa, low_income_status, english_language_learner",,,,,invited_to_college_readiness_program,2025,,,
Synthetic Dataset,"This dataset was collected by a national labor policy research institute to examine the impact of a new workplace skill training initiative on workers' earnings. Data were gathered as part of a randomized trial in which a randomly selected group of employees across various industries received invitations to participate in the training program, while others did not. The dataset includes years of formal education completed, years of job experience in the current field, an indicator for whether the worker has a college degree (binary: 1 for yes, 0 for no), union membership status (binary: 1 for member, 0 for non-member), whether the worker was invited to participate in the skill training (binary: 1 for invited, 0 for not invited), whether the worker actually attended the training (binary: 1 for attended, 0 for did not attend), and the worker's annual income in thousands of dollars. Each variable offers insight into background, encouragement, participation, and labor market outcomes.",How effective are workplace training programs at increasing employee wages?,8.409133726,iv,iv_encouragement_data_19.csv,labor,attended_skill_training,annual_income,"education_years, job_experience_years, has_college_degree, is_union_member",,,,,invited_to_skill_training,2025,,,
Synthetic Dataset,"This dataset was collected by the Department of Education to evaluate the impact of a new digital learning tool on students' performance in standardized tests. The study was conducted across a variety of schools, both public and private, and the data was collected before and after the implementation of the learning tool. The 'student_age' represents the age of the students in years. The 'teacher_experience_years' indicates the number of years of teaching experience of the students' teachers. The 'school_type' is a binary variable representing the type of school the student is enrolled in, where 1 indicates a public school, and 0 indicates a private school. The 'gender' is a binary variable where 1 represents male and 0 represents female. The 'treatment_status' is a binary variable indicating whether the student was exposed to the new digital learning tool, with 1 representing exposure and 0 representing no exposure. The 'standardized_test_score' measures the students' performance on national standardized tests. The 'post_intervention_status' is a binary variable indicating whether the data was collected before or after the implementation of the digital learning tool, with 1 indicating post-intervention and 0 indicating pre-intervention.",Does the introduction of a new digital learning tool boost students' performance on standardized tests?,8.552815012,did,did_canonical_data_33.csv,education,treatment_status,standardized_test_score,"student_age, teacher_experience_years, school_type, gender",,post_intervention_status,,,,2025,,,
Synthetic Dataset,"The dataset was collected by the National Bureau of Economic Research to evaluate the impact of a new microloan program on household income growth in developing countries. The 'household_id' is a unique identifier for each household. The 'post_policy' is a binary variable indicating whether the observation was made before or after the microloan policy was implemented, with 1 indicating post-implementation. The 'loan_received' indicates whether the household received a microloan under the new policy (1 = received, 0 = not received). The 'income_growth' measures the percentage change in household income. Among the covariates, 'household_income' is the household's initial income before the policy was implemented, and 'business_experience_years' is the number of years the household has been engaged in any kind of income-generating business. The 'rural_location' is a binary variable indicating whether the household is located in a rural area (1 = rural, 0 = urban), and 'previous_loan_status' indicates whether the household had any loans prior to the new policy (1 = had loans, 0 = no previous loans).",Can the new microloan program in developing countries result in substantial income growth for rural households?,6.597524646,did,did_canonical_data_31.csv,economics,loan_received,income_growth,"household_income, business_experience_years, rural_location, previous_loan_status",,post_policy,,,,2025,,,
Synthetic Dataset,"This dataset was collected by a renowned healthcare research institute in order to study the impact of a new treatment for cardiovascular diseases. The 'patient_id' is a unique identifier for each patient involved in the study. The 'patient_age' represents the age of the patient at the time of the study and 'previous_visits' indicates the number of times a patient has visited the hospital in the past year. The 'smoker_status' is a binary variable indicating whether the patient is a smoker (1) or not (0), while 'diabetes_status' is also a binary variable signifying whether the patient has diabetes (1) or not (0). The 'new_treatment' is binary, indicating whether the patient received the new treatment (1) or not (0). The 'post_treatment' is binary as well, specifying whether the data was collected before (0) or after (1) the new treatment was introduced. The 'recovery_rate' measures the patient's recovery rate after receiving the treatment.",Will the introduction of a new treatment for cardiovascular diseases result in a higher recovery rate among patients?,8.602526314,did,did_canonical_data_18.csv,healthcare,new_treatment,recovery_rate,"patient_age, previous_visits, smoker_status, diabetes_status",,post_treatment,,,,2025,,,
Synthetic Dataset,"The dataset was collected by a national political research institute to assess the impact of a new voting encouragement campaign on voter turnout. The aim was to understand the effectiveness of the campaign in different demographics, and inform future campaign strategies. Age ('age') and income ('income') represent the age of the voter and their annual income. Gender ('gender') is a binary variable where 1 represents female and 0 represents male. The previous voter status ('previous_voter_status') is a binary variable indicating whether the individual voted in the previous election, with 1 denoting they did and 0 they did not. The voting campaign participation ('voting_campaign_participation') is a binary variable where 1 indicates that the voter was exposed to the campaign and 0 indicates they were not. The voter turnout ('voter_turnout') is a composite metric that describes how politically active an individual is during elections. The post-campaign period ('post_campaign_period') is a binary variable indicating whether the data was collected before (0) or after (1) the campaign. Finally, 'voter_id' is a unique identifier for each voter in the dataset.",Can the new national voting encouragement campaign make voters more active?,6.487605019,did,did_canonical_data_22.csv,political_science,voting_campaign_participation,voter_turnout,"age, income, gender, previous_voter_status",,post_campaign_period,,,,2025,,,
Synthetic Dataset,This dataset was collected by the National Health Agency during the rollout of a new COVID-19 vaccine. The aim of the study was to evaluate the vaccine's protective effects against COVID-19 infection. The 'post_vaccination' is a binary indicator denoting whether the observation was made before or after the vaccination (1 indicates post-vaccination). The 'vaccine_received' is a binary indicator for whether the individual received the vaccine or not. The 'covid_infection' indicates the degree to which the individual tested positive for COVID-19 after the vaccination period. The 'age' represents the age of the individual. The 'prior_covid_exposure' indicates the number of known COVID-19 exposures the individual had prior to the study. The 'pre_existing_conditions' is a binary variable indicating whether the individual has any pre-existing health conditions (1 indicates presence of such conditions). The 'healthcare_worker_status' is a binary variable indicating whether the individual is a healthcare worker (1 indicates that they are a healthcare worker).,Does the new COVID-19 vaccine reduce infection risk among individuals?,5.520623441,did,did_canonical_data_50.csv,healthcare,vaccine_received,covid_infection,"age, prior_covid_exposure, pre_existing_conditions, healthcare_worker_status",,post_vaccination,,,,2025,,,
Synthetic Dataset,"This dataset was collected by a national legal research institute to study the impact of an innovative rehabilitation program on recidivism rates. The 'defendant_id' is a unique identifier for each participant in the study. The 'defendant_age' represents the age of the defendant. The 'previous_convictions' shows the number of previous convictions for each defendant. The 'legal_representation' is a binary variable that indicates whether the defendant had legal representation (1) or not (0). The 'financial_status' is a binary variable indicating whether the defendant has a stable financial status (1) or not (0). The 'rehabilitation_program' is a binary variable, indicating whether a defendant was subjected to the new rehabilitation program (1) or not (0). The 'post_intervention' is a binary variable indicating whether the observation was made before (0) or after (1) the rehabilitation program. Finally, 'reoffending_rate' measures the rate at which defendants reoffend.",Will the recent rehabilitation program reduce the rate of defendants reoffending?,6.920863413,did,did_canonical_data_9.csv,law,rehabilitation_program,reoffending_rate,"defendant_age, previous_convictions, legal_representation, financial_status",,post_intervention,,,,2025,,,
Synthetic Dataset,"This dataset was collected by a mental health research institute that implemented a mindfulness-based stress reduction program. The aim was to study the impact of the program on participants' anxiety levels. The 'age' measures the age of individuals in the study. The 'stress_level' measures the self-reported stress level of the individuals on a scale from 1-10. The 'gender' is binary, with 1 representing female and 0 representing male. The 'previous_therapy_experience' is a binary variable indicating whether the participant had any form of therapy experience prior to the study, with 1 indicating 'Yes' and 0 indicating 'No'. The 'anxiety_level' measures the self-reported anxiety level of individuals on a scale from 1-10. The 'mindfulness_program_participation' is binary and represents whether or not the individual participated in the mindfulness-based stress reduction program, with 1 indicating participation and 0 indicating no participation. Finally, 'post_treatment' is a binary variable indicating whether the observation was made before or after the mindfulness-based stress reduction program, with 1 indicating 'Post-treatment' and 0 indicating 'Pre-treatment'.",Does participating in a mindfulness-based stress reduction program result in decreased anxiety levels in individuals?,2.68558006,did,did_canonical_data_45.csv,psychology,mindfulness_program_participation,anxiety_level,"age, stress_level, gender, previous_therapy_experience",,post_treatment,,,,2025,,,
Synthetic Dataset,"This dataset was collected by the National Bureau of Social Research to evaluate the impact of a new state-sponsored internet access program on social media usage in the United States. The data was collected through a combination of surveys and internet usage data, before and after the program's implementation. The 'individual_income' represents the annual income of the individual in dollars, and 'individual_education' refers to the number of years of formal education completed by the individual. The 'rural_residence' is a binary variable that indicates whether the individual lives in a rural area (1) or not (0). The 'previous_internet_access' is binary and indicates whether the individual had internet access before the program (1) or not (0). The 'social_media_usage' measures the average number of hours per day the individual spends on social media. The 'internet_access_program' is binary and indicates whether the individual was in the area where the internet access program was implemented (1) or not (0). Lastly, 'post_intervention' is a binary variable indicating whether the data refers to the period after the program was implemented (1) or before (0).",Will the state-sponsored program to increase internet access lead to a rise in social media usage in rural areas?,3.888771063,did,did_canonical_data_49.csv,sociology,internet_access_program,social_media_usage,"individual_income, individual_education, rural_residence, previous_internet_access",,post_intervention,,,,2025,,,
Synthetic Dataset,"This dataset was collected by the National Election Commission to study the impact of a new policy aimed at increasing voter turnout. The policy's implementation is represented by 'policy_implementation', a binary variable where 1 indicates that a citizen was exposed to the policy and 0 if not. The 'voter_turnout' represents the percentage of eligible voters who voted. The 'age' represents the age of the citizen. The 'income_level' indicates the annual income of the citizen. The 'gender' is a binary variable where 1 represents female and 0 represents male. The 'education_level' is a binary variable, with 1 indicating that the citizen has a college degree or higher and 0 otherwise. The 'post_policy_period' is a binary variable indicating whether the observation was made before (0) or after (1) the policy implementation. The 'citizen_id' is a unique identifier for each citizen in the dataset.",Can the new policy reduce voter disengagement?,9.005021911,did,did_canonical_data_14.csv,political_science,policy_implementation,voter_turnout,"age, income_level, gender, education_level",,post_policy_period,,,,2025,,,
Synthetic Dataset,"The dataset was collected by a national education department to study the effect of a new online tutoring program on student performance. The tutoring program was rolled out across schools. The 'student_id' is a unique identifier for each student in the dataset. The 'average_income' represents the average income of the student's family. The 'school_rating' indicates the rating of the school the student attends. The 'private_school' is a binary variable, with '1' indicating that the student attends a private school and '0' indicating a public school. The 'online_tutoring' is a binary variable indicating whether the student has had any online tutoring aside from the new program, with '1' for yes and '0' for no. The 'student_performance' measures the student's academic performance. The 'tutoring_program' is a binary variable that indicates whether a student has received the new tutoring program, with '1' for yes and '0' for no. The 'post_intervention' is a binary variable indicating whether the observation was made before or after the tutoring program was introduced, with '1' for after and '0' for before.",Does the introduction of the new online tutoring program improve students' academic performance?,5.089956982,did,did_canonical_data_0.csv,education,tutoring_program,student_performance,"average_income, school_rating, private_school, online_tutoring",,post_intervention,,,,2025,,,
Synthetic Dataset,"This dataset was collected by the National Health Insurance Agency to evaluate the impact of a new health insurance policy on the coverage of individuals. The aim was to identify the effectiveness of the policy in increasing insurance coverage among the population. The 'income_level' represents the annual income level of the individual in dollars. The 'age' indicates the age of the individual. The 'gender' is a binary variable, where 1 indicates male and 0 indicates female. The 'previous_insurance' is a binary variable indicating whether the individual had health insurance before the new policy was implemented, with 1 indicating 'Yes' and 0 'No'. The 'new_policy' is a binary indicating whether the individual was subjected to the new policy (1 for 'Yes', 0 for 'No'). The 'insurance_coverage' represents the duration of health insurance coverage for the individual in months. The 'post_policy_period' is a binary variable indicating the time period - before or after the new policy implementation, with 1 for 'post' (after) and 0 for 'pre' (before).",Will the new health insurance policy reduce coverage gaps among populations?,4.04566925,did,did_canonical_data_2.csv,policy,new_policy,insurance_coverage,"income_level, age, gender, previous_insurance",,post_policy_period,,,,2025,,,
Synthetic Dataset,"A comprehensive dataset was collected by a team of psychologists at a mental health clinic to evaluate the impact of a novel cognitive behavioral therapy (CBT) on patients' anxiety levels. The dataset includes both pre- and post-therapy data, with the 'post_therapy' indicating whether the data was collected before (0) or after (1) the therapy. The 'therapy_enrolled' represents whether the individual was enrolled in the new therapy program (1) or not (0). The 'anxiety_score' represents the patient's anxiety level on a standardized scale. The dataset also incorporates several covariates: 'prior_therapy_sessions' represents the number of therapy sessions the patient had attended before the study; 'stress_level' indicates the patient's self-reported stress level; 'gender' is a binary variable where 1 represents female and 0 represents male; 'marital_status' is a binary variable where 1 indicates married and 0 indicates unmarried.",Does the new cognitive behavioral therapy program reduce anxiety levels in patients?,5.205932586,did,did_canonical_data_12.csv,psychology,therapy_enrolled,anxiety_score,"prior_therapy_sessions, stress_level, gender, marital_status",,post_therapy,,,,2025,,,
Synthetic Dataset,"The dataset was collected by the Department of Housing and Urban Development (HUD) to study the effects of a new housing subsidy policy on affordable housing availability. The 'years_of_experience' represents the number of years the head of the household has been in their current job. The 'income_level' indicates the annual income of the household. The 'residential_status' is a binary variable, where 1 denotes a homeowner and 0 indicates a renter. The 'gender' is another binary variable, with 1 representing male and 0 representing female. The 'received_subsidy' indicates whether the household received a housing subsidy under the new policy, where 1 means they did, and 0 means they did not. The 'affordable_housing_availability' represents how easily the household was able to secure affordable housing. The 'post_policy_period' is a binary variable indicating whether the data is from before (0) or after (1) the policy implementation. The 'household_id' is the identifier for each unique household in the dataset.",Can the introduction of the new housing subsidy policy increase the availability of affordable housing?,5.232908576,did,did_canonical_data_11.csv,policy,received_subsidy,affordable_housing_availability,"years_of_experience, income_level, residential_status, gender",,post_policy_period,,,,2025,,,
Synthetic Dataset,"This dataset was collected by the National Labor Bureau to study the impact of a minimum wage policy on the monthly income of individuals. Each individual in the dataset is identified by 'individual_id', a unique identifier. The 'post_policy' indicates whether the data was collected before or after the policy's implementation. A binary variable 'minimum_wage_policy' indicates whether the individual was subjected to the minimum wage policy. The 'monthly_income' represents the income of the individual in the month when the data was collected. The 'education_years' denotes the total years of formal education completed by the individual. The 'work_experience_years' represents the total years of work experience of the individual. The 'urban_residence' is a binary variable indicating whether the individual resides in an urban area (1) or a rural area (0). Lastly, 'part_time_job' is a binary variable, indicating whether the individual holds a part-time job (1) or a full-time job (0).",Will the nationwide minimum wage policy result in increased monthly income for individuals?,8.503736543,did,did_canonical_data_16.csv,sociology,minimum_wage_policy,monthly_income,"education_years, work_experience_years, urban_residence, part_time_job",,post_policy,,,,2025,,,
Synthetic Dataset,"The dataset was collected by a group of psychologists studying the impact of a mindfulness-based stress reduction (MBSR) program on anxiety levels. The study involved 1000 participants, each measured at two time points - before and after the intervention. The 'anxiety_level_pre' represents the participant's anxiety level before the intervention, and 'anxiety_level_post' is the anxiety level after the intervention. The 'stress_level' denotes the level of stress in the participant's life. The 'gender' is a binary variable where 1 indicates female and 0 indicates male. The 'received_previous_therapy' is a binary variable indicating whether the participant had received any form of therapy before the study, with 1 for 'yes' and 0 for 'no'. The 'received_mindfulness_training' is a binary variable, with 1 indicating that the participant received the MBSR training and 0 indicating they did not. The 'post_measurement' is a binary variable indicating whether the observation was made before (0) or after (1) the intervention. Lastly, 'participant_id' is the unique identifier assigned to each participant.",Will participating in a mindfulness-based stress reduction program reduce anxiety levels?,9.275656599,did,did_canonical_data_20.csv,psychology,received_mindfulness_training,anxiety_level_post,"anxiety_level_pre, stress_level, gender, received_previous_therapy",,post_measurement,,,,2025,,,
Synthetic Dataset,"This dataset was collected by a national legal research institute aiming to evaluate the impact of a new sentencing policy on the length of court sentences. The information was gathered over a period of time before and after the implementation of the policy, from a range of court records across the country. The 'defendant_age' is the age of the defendant at the time of sentencing, while 'previous_convictions' refers to the number of previous convictions the defendant has had. The 'legal_representation' is a binary variable, with 1 indicating that the defendant had legal representation and 0 indicating otherwise. The 'income_level' is also a binary variable, where 1 indicates that the defendant's income is above the median income level, and 0 indicates an income below the median. The 'sentence_length' is the length of the sentence received in months. The 'new_sentencing_policy' is a binary indicating whether the sentence was given after (1) or before (0) the implementation of the new sentencing policy. The 'defendant_id' is a unique identifier for each defendant, and 'post_policy_period' is a binary variable indicating whether the data was collected after (1) or before (0) the new policy was implemented.",Can the introduction of a new sentencing policy reduce the length of court sentences?,3.182645213,did,did_canonical_data_46.csv,law,new_sentencing_policy,sentence_length,"defendant_age, previous_convictions, legal_representation, income_level",,post_policy_period,,,,2025,,,
Synthetic Dataset,"This dataset, collected by the Department of Education, evaluates the impact of a new online resources program on students' academic performance. The department rolled out an initiative to provide additional online learning resources to students and investigated its effects on student performance. The dataset includes the 'teacher_experience' which represents the number of years a teacher has been teaching. It also includes 'student_income_quartile', representing the income bracket of the student's family, divided into quartiles. The 'rural_school' is a binary variable indicating whether the school is located in a rural area (1) or not (0). The 'gender' is a binary variable, where 1 represents male and 0 represents female students. The 'student_performance' measures the students' academic performance. The 'online_resources_usage' is a binary indicator of whether the student used the online resources (1) or not (0). The 'post_intervention_period' is another binary variable indicating whether the observation was made before (0) or after (1) the online resources program was introduced. The 'student_id' is a unique identifier for each student.",Does the introduction of new online learning resources improve students' academic performance?,1.928909111,did,did_canonical_data_41.csv,education,online_resources_usage,student_performance,"teacher_experience, student_income_quartile, rural_school, gender",,post_intervention_period,,,,2025,,,
Synthetic Dataset,"The dataset was collected by the Department of Education over a ten-year period to study the effect of a scholarship program on students' test scores. The scholarship program ('scholarship_received') was given to students based on their financial need and academic performance. The dataset includes students' test scores ('test_scores') for that year of study, family income ('family_income'), and the students' previous test scores ('previous_test_scores'). The binary variables are whether the student attends a private school ('private_school'; 1 if private, 0 if public) and whether the school is located in an urban setting ('urban_school'; 1 if urban, 0 if rural). The 'student_id' denotes the student's unique identifier, and the 'year_of_study' variable represents the academic year when the data was collected.",Does receiving a scholarship lead to an improvement in students' academic performance?,1.676092078,did,did_twfe_data_33.csv,education,scholarship_received,test_scores,"family_income, previous_test_scores, private_school, urban_school",,year_of_study,student_id,,,2025,,,
Synthetic Dataset,"This dataset was collected by the International Political Science Association over a ten-year period from multiple countries worldwide. The objective was to investigate the impact of economic stimulus policies on the countries' economic growth rates. Each 'country_id' represents a unique country, while the 'year' indicates the year in which the data was collected. The variable 'policy_implementation' is a binary indicator denoting whether a country implemented an economic stimulus policy in a given year (1 if yes, 0 if no). The 'economic_growth_rate' represents the annual growth rate of a country's GDP. The 'gdp_per_capita' represents a country's GDP per capita for a given year. The 'unemployment_rate' represents the percentage of the total workforce that is unemployed and actively seeking employment. The 'government_type' is a binary variable indicating whether a country has a democratic (1) or non-democratic (0) government. Finally, 'leader_gender' is a binary variable indicating whether the country's leader is male (1) or female (0). Different countries implemented these policies at different times during the study period.",Does the introduction of economic stimulus policies result in a significant increase in the rate of economic growth in different countries worldwide?,5.57410808,did,did_twfe_data_30.csv,political_science,policy_implementation,economic_growth_rate,"gdp_per_capita, unemployment_rate, government_type, leader_gender",,year,country_id,,,2025,,,
Synthetic Dataset,"This dataset was collected by the Department of Health over a ten-year period to investigate the impact of telehealth services on patient recovery rates in various hospitals. It includes variables such as patient age, hospital capacity, rural location, and whether the patient has private insurance. The variables are 'patient_age', which represents the average age of the patients in a given hospital, and 'hospital_capacity', which denotes the number of patients a hospital can accommodate at a time. The binary variables include 'rural_location', which represents whether the hospital is located in a rural area (1) or not (0), and 'private_insurance', which denotes whether a patient has private insurance (1) or not (0). The 'telehealth_services' is also binary and indicates whether telehealth services were implemented in the hospital (1) or not (0). The 'patient_recovery_rate' represents the percentage of patients who recovered in a given year. The dataset also includes a 'hospital_id' to identify each hospital and a 'measurement_year' to denote the year of data collection. Hospitals implemented telehealth services at different times throughout the decade.",Can the introduction of telehealth services in hospitals cause improved patient recovery rates?,6.388972446,did,did_twfe_data_42.csv,healthcare,telehealth_services,patient_recovery_rate,"patient_age, hospital_capacity, rural_location, private_insurance",,measurement_year,hospital_id,,,2025,,,
Synthetic Dataset,"The dataset was gathered by the Department of Labor to study the impact of minimum wage increases on employees' income across different industries over a decade. The data was collected from real-world observation. The 'previous_year_income' signifies the income of the employee from the previous year. The 'education_years' represents the total years of formal education completed by the employee. The 'gender' is a binary variable where 1 means the employee is female, and 0 means the employee is male. The 'union_membership' is another binary variable where 1 denotes the employee is part of a labor union and 0 otherwise. The 'current_year_income' represents the employee's income for the current year. The 'minimum_wage_increase' indicates whether there was a minimum wage increase in that year (1 if yes, 0 if no). The 'employee_id' is a unique identifier assigned to each employee. The 'year_of_observation' denotes the year in which the data was recorded. Different states implemented minimum wage increases at various times during the study period.",How does the increase in minimum wage over the past decade impact employees' income?,3.170260227,did,did_twfe_data_10.csv,labor,minimum_wage_increase,current_year_income,"previous_year_income, education_years, gender, union_membership",,year_of_observation,employee_id,,,2025,,,
Synthetic Dataset,"This dataset was collected by the U.S. Department of Justice over a ten-year period to examine the impact of providing free legal aid to defendants on the conviction rates in U.S. courts. The 'court_id' represents the unique identifier for each court. The 'year' denotes the year in which the data was measured. The 'legal_aid_program' is a binary variable indicating whether a free legal aid program was implemented at a specific court in a certain year (1) or not (0). The 'conviction_rate' shows the yearly conviction rate in each court. The 'crime_rate' signifies the annual crime rate in the court's jurisdiction, and 'average_income' represents the average annual income of residents in the court's jurisdiction. The 'urban_location' is a binary variable, with 1 denoting that the court is in an urban area and 0 indicating a rural area. The 'public_defender_availability' is a binary variable, with 1 denoting that public defenders are widely available and 0 indicating they are not. Different courts implemented legal aid programs at different times during the study period.",Does providing free legal aid to defendants result in decreased conviction rates in U.S. courts?,5.449371806,did,did_twfe_data_46.csv,law,legal_aid_program,conviction_rate,"crime_rate, average_income, urban_location, public_defender_availability",,year,court_id,,,2025,,,
Synthetic Dataset,"This dataset was collected by a team of psychologists from a large mental health institute over a decade to study the effectiveness of a cognitive-behavioral therapy (CBT) program on reducing depression symptoms. The 'participant_id' is a unique identifier for each participant. The 'year' denotes the year of observation. The 'stress_level' represents the individual's assessed stress level. The 'cognitive_ability' indicates the cognitive ability of the participant, measured using standardized cognitive tests. The 'gender' is a binary variable, where 1 indicates female and 0 indicates male. The 'previous_therapy' is another binary variable, where 1 denotes previous therapy experience and 0 denotes no previous therapy experience. The 'cbt_participation' indicates whether the participant was exposed to the CBT program at time t (1 indicates participation, 0 indicates no participation). Finally, 'depression_score' represents the severity of depression symptoms measured using a standardized depression scale. Participants were enrolled in the CBT program at different times throughout the study period.",Does the introduction of a cognitive-behavioral therapy program reduce depression symptoms among participants?,3.616407375,did,did_twfe_data_53.csv,psychology,cbt_participation,depression_score,"stress_level, cognitive_ability, gender, previous_therapy",,year,participant_id,,,2025,,,
Synthetic Dataset,"This dataset was collected over a period of ten years by the Department of Health and Human Services to examine the effects of smoking bans on lung cancer rates across different states. The variable 'state' represents the individual states where the data was collected. The variable 'year' indicates the year in which the data was recorded. The 'smoking_ban' is a binary variable indicating whether or not a smoking ban was in effect in a given state at a given time (1 for 'yes', 0 for 'no'). The 'lung_cancer_rate' represents the number of new lung cancer cases per 100,000 people in a given state-year. The 'gdp_per_capita' is the state's GDP per capita. The 'population_density' is the number of people per square mile. The 'urban_area' is a binary variable indicating whether the area is predominantly urban (1) or rural (0). The 'healthcare_spending' is a binary variable indicating whether the state's healthcare spending is above the national median (1) or not (0). States implemented smoking bans at different times during the study period.",Can implementing public smoking bans result in a decrease in lung cancer rates in the United States?,5.181822313,did,did_twfe_data_36.csv,policy,smoking_ban,lung_cancer_rate,"gdp_per_capita, population_density, urban_area, healthcare_spending",,year,state,,,2025,,,
Synthetic Dataset,"This dataset was collected by the US Department of Labor to investigate the effects of a job training program on the hourly wages of workers over a decade. The 'worker_id' is a unique identifier assigned to each worker. The 'survey_year' indicates the year each data point was measured. The 'job_training_program' is a binary variable indicating whether the worker participated in the job training program in a particular year, with 1 indicating participation and 0 indicating no participation. The 'hourly_wage' represents the hourly earnings of the worker. The 'education_years' represents the total years of formal education completed by the worker. The 'work_experience_years' represents the number of years the worker has been in the labor force. The 'union_membership' is a binary variable indicating whether the worker is a member of a labor union, with 1 indicating membership and 0 indicating non-membership. The variable 'gender' is a binary variable where 1 represents male and 0 represents female. Workers enrolled in training programs at various times throughout the decade.",Does participation in job training programs result in increased workers' wages?,5.814700209,did,did_twfe_data_19.csv,labor,job_training_program,hourly_wage,"education_years, work_experience_years, union_membership, gender",,survey_year,worker_id,,,2025,,,
Synthetic Dataset,"The dataset was collected by the U.S. Department of Justice over a ten-year period. The 'county_code' represents the unique identification code assigned to each county. The 'year' indicates the year when the data was recorded. The 'legal_aid_availability' is a binary variable indicating whether the county provided free legal aid to defendants that year (1 if yes, 0 if no). The 'conviction_rate' represents the rate of convictions per 1000 people in the county. The 'median_income' denotes the median income of the county's residents for that year. The 'crime_rate' represents the crime rate per 1000 people in the county. The 'urban_location' is a binary variable indicating whether the county is predominantly urban (1 for yes, 0 for no). The 'public_defender_availability' is a binary variable indicating whether the county has a public defender's office (1 for yes, 0 for no). Counties introduced free legal aid programs at different times during the study period.",Does the introduction of free legal aid in some counties reduce conviction rates?,5.084855099,did,did_twfe_data_9.csv,law,legal_aid_availability,conviction_rate,"median_income, crime_rate, urban_location, public_defender_availability",,year,county_code,,,2025,,,
Synthetic Dataset,"The Department of Education collected this dataset over a ten-year period to evaluate the impact of implementing e-learning platforms on average student test scores across various high schools. The 'school_id' denotes the unique identification number assigned to each school. The 'academic_year' represents the specific academic year in which the data was recorded. The 'e_learning_implemented' is a binary variable indicating whether the school implemented an e-learning platform in that particular year (1 if implemented, 0 if not). The 'average_test_score' represents the average test score of all students in the school for that academic year. The 'average_class_size' indicates the average number of students per class in the school for a given year. The 'school_funding' represents the amount of funding provided to the school in a particular academic year. The 'urban_location' is a binary variable indicating whether the school is located in an urban area (1 if yes, 0 if no). Finally, 'high_school_level' is a binary variable indicating whether the school is a high school (1 if yes, 0 if no). Schools implemented e-learning platforms at different times throughout the study period.",Can the introduction of online learning platforms improve students' test scores in high schools across the country?,8.515843723,did,did_twfe_data_58.csv,education,e_learning_implemented,average_test_score,"average_class_size, school_funding, urban_location, high_school_level",,academic_year,school_id,,,2025,,,
Synthetic Dataset,"This dataset, collected by the U.S. Bureau of Justice Statistics over a ten-year period, explores the impact of prisoner rehabilitation programs on recidivism rates across different states. The 'state' represents the individual states surveyed during the study period. The 'survey_year' is the year in which the data was gathered, ranging from 0 to 9. The 'rehabilitation_program' is a binary variable indicating whether or not the state implemented a rehabilitation program for prisoners in that year (1 if the program was implemented, 0 otherwise). The 'recidivism_rate' represents the percentage of released prisoners who reoffend within three years of release. The 'unemployment_rate' represents the state's unemployment rate for the corresponding year. The 'average_income' is the state's average annual income per capita for the year. The 'urban_state' is a binary variable indicating whether the state is predominantly urban (1) or rural (0). Lastly, 'private_prison_presence' is a binary variable indicating whether there are private prisons in the state (1 if present, 0 otherwise). States implemented rehabilitation programs at different times during the study period.",Will implementing rehabilitation programs for prisoners reduce recidivism?,5.919573856,did,did_twfe_data_44.csv,policy,rehabilitation_program,recidivism_rate,"unemployment_rate, average_income, urban_state, private_prison_presence",,survey_year,state,,,2025,,,
